vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;2;12.3;7.5;9;11;14;18
0;001;3;21.2;8;13;16;22;50
0;001;4;56;12;24;44;71;160
0;002;1;13;10;10;13;16;16
0;002;2;23.8;19;23;25;25;27
0;002;3;27.1;17;20;23;27;51
0;002;4;57;18;28;43;75;150
0;003;1;22.8;7;17;21;28;35
0;003;2;25.8;15;19;24;29;45
0;003;3;34.1;16;22;27;35;73
0;003;4;48.7;18;30;39;58;107
0;004;1;12.3;1;1;7;21;30
0;004;2;19.9;1;7;15.5;29;44
0;004;3;30.5;1;4.5;20;40.5;88
0;004;4;61.7;2;26;49;86;171
0;005;2;35.1;7;9;27;71;76
0;005;3;39.1;11;24;34;47;83
0;005;4;56.5;16;30;46.5;73.5;119
0;006;2;8.7;6;6;10;10;10
0;006;3;19;12;13;19;25;26
0;006;4;34.8;17;23;30;46.5;62
0;020;1;11.6;2;5;8;12;38.5
0;020;2;16.4;1;5;10;17;64
0;020;3;25.3;1;8;17;30;86
0;020;4;42.1;4;16;31;56;117
0;021;1;8.1;2;4;6;8;20
0;021;2;11.7;3;5;7;11;38
0;021;3;20.9;4;6;11;20;81
0;021;4;40.3;3;11.5;28;51;132
0;022;1;6;2;3;4;6;13
0;022;2;9.9;2;3;5;8;37
0;022;3;27;3;5;10;26;133
0;022;4;33.5;6;10;21;38;109
0;023;1;3.2;1;1;2;3;9
0;023;2;10.9;1;4;6;9;48
0;023;3;30.3;4;8;15;33;127.5
0;023;4;64.9;8;30;45;89;172
0;024;1;3.2;1;2;3;4;6
0;024;2;5.1;1;3;3;5;14
0;024;3;15.9;1;3;8;16;63
0;024;4;28.6;1;5;18;35;105
0;026;1;2.1;1;1;1;2;5
0;026;2;7.1;1;1;2;5;31
0;026;3;25.3;1;7;15;29;91
0;026;4;56.7;8;22;48;76;150
0;040;1;5.9;1;1;3;5;15
0;040;2;14.4;1;2.5;6;12;77
0;040;3;24.7;1;4;11;24.5;97
0;040;4;33.4;1;5;15.5;35;215
0;041;1;5.6;1;2;3;6;22
0;041;2;8.2;1;3;5;9;27
0;041;3;13.4;2;5;9;15;41
0;041;4;19;2;9;16;24;48
0;042;1;7;1;1;3;8;25
0;042;2;13.4;1;5;10;17;36
0;042;3;19;3;9;15;24;45
0;042;4;26.4;2;14;22;34;61
0;043;1;3.1;1;1;2;4;8
0;043;2;5.2;1;1;2;4;19
0;043;3;13.4;1;2;7;14;77
0;043;4;29.1;3;12;18;25;55
0;044;1;9.4;1;2;5;8;35
0;044;2;14.1;1;3;7;13.5;54
0;044;3;16.1;1;3;8;17;66
0;044;4;20.7;1;1;7;25;86
0;045;1;6.5;1;2;4;6;18
0;045;2;12.4;2;4;6;12;48
0;045;3;21.2;2;6;12;23;77
0;045;4;29.4;2;9;19;36;96
0;046;1;3.1;1;1;2;4;9
0;046;2;5.5;1;2;4;7;15
0;046;3;11.9;2;5;8;14;34
0;046;4;23.8;1;3;9;28;85
0;047;1;3.3;1;2;3;4;7
0;047;2;5.4;1;2;4;6;15
0;047;3;10.9;2;4;8;13;30
0;047;4;24.9;3;9;15.5;28;78
0;048;1;3.5;1;1;2;4;10
0;048;2;5.6;1;1;3;7;18
0;048;3;12.9;1;3;8;15;45
0;048;4;26.8;4;13;20;34;64
0;049;1;9.3;2;5;8;12;21
0;049;2;12.8;1;4;7;12;53
0;049;3;23.9;2;9;15;24;89
0;049;4;37.2;2;13;24;50;112
0;050;1;6.8;1;3;5;9;17
0;050;2;8.1;1;3;6;10;24
0;050;3;17.4;2;8;13;20;53
0;050;4;32.9;2;15;24;38;89
0;051;1;3.1;1;2;3;4;7
0;051;2;6.3;1;3;4;7.5;15
0;051;3;9.7;1;5;7.5;12;19
0;051;4;30.6;11;18.5;23.5;25.5;99
0;052;1;2.1;1;1;1;2;6
0;052;2;5.8;1;1;3.5;7;18
0;052;3;11.2;1;4;8;13;30
0;052;4;23.2;1;7;13;29;85
0;053;1;1.9;1;1;1;2;5
0;053;2;4;1;1;2;5;13
0;053;3;7.5;1;1;4;8;27
0;053;4;19.5;1;7;14;24;53
0;054;1;2.4;1;1;2;3;6
0;054;2;3.6;1;1;3;5;9
0;054;3;6.5;1;2;4;8;25
0;054;4;20.2;3;5.5;20;29;59
0;055;1;4.5;1;2;3;5;12
0;055;2;9;1;3;6;11;26
0;055;3;16.4;1;6;11;21;54
0;055;4;27.6;1;10;23;37;84
0;056;1;2.9;1;1;2;4;9
0;056;2;11.8;1;2;5;12;38
0;056;3;14.6;1;6;11.5;20;41
0;056;4;41.6;15;16;21;39;177
0;057;1;1.4;1;1;1;1;3
0;057;2;4.1;1;1;2;4;17
0;057;3;13.7;1;3;8;16;49
0;057;4;23.5;2;12;21;31;62
0;058;1;2.9;1;1;1;1;13
0;058;2;6.7;1;1;2;8;23
0;058;3;17;1;6;12;20;53
0;058;4;30.3;1;12;21;37;91
0;070;1;2.3;1;1;1;3;5
0;070;2;3.1;1;1;2;4;9
0;070;3;8.7;1;1;4;10.5;30
0;070;4;40.2;3;15;16;24;143
0;073;1;1.2;1;1;1;1;2
0;073;2;1.6;1;1;1;1;3
0;073;3;3.9;1;1;1;2;17
0;073;4;12;1;1;8.5;19.5;37
0;080;1;4.2;1;2;3;5;11
0;080;2;6.9;2;3.5;6;8;17
0;080;3;15.5;5;7;11;19;40
0;080;4;26.4;5;11;16;45;65
0;082;1;2.6;1;1;1;3;8
0;082;2;4.9;1;1;3;6;15
0;082;3;11.5;1;4;8;14;36
0;082;4;22.2;5;10;18;31;46
0;089;1;1.9;1;1;1;2;5
0;089;2;3.7;1;1;2;3;14
0;089;3;14.8;1;7;13;19.5;34
0;089;4;41.1;16;22;32.5;50;92
0;090;1;2.4;1;1;1;1;14
0;090;2;14.3;1;2;11;18;43
0;090;3;24.5;4;15;20.5;28.5;63
0;090;4;48.3;2;26;44;58;109
0;091;1;6.7;2;2;6;12;14
0;091;2;4.5;1;1;3;5;16
0;091;3;15.8;4;10;15;18;33
0;091;4;29.6;7;18.5;29;39;51
0;092;1;1.4;1;1;1;1;3
0;092;2;1.9;1;1;1;2;4
0;092;3;3.8;1;1;1;3;15
0;092;4;13;0;2;16;22;32
0;093;1;1.2;1;1;1;1;2
0;093;2;1.9;1;1;1;2;6
0;093;3;8.4;1;1;3;11;40
0;093;4;34.5;2;5.5;32;62.5;74
0;095;1;2.6;1;1;2;3;5
0;095;2;4;1;2;3;5;10
0;095;3;5;3;3;4;8;8
0;097;1;1.3;1;1;1;1;3
0;097;2;2.1;1;1;1;2;6
0;097;3;5.3;1;2;3;5;20
0;097;4;15.8;2;4.5;11;21;52
0;098;1;1.4;1;1;1;1;3
0;098;2;2.8;1;1;1;3;8
0;098;3;10;1;3;7;13;27
0;098;4;33.9;7;16;24;37;96
0;110;1;2.3;1;1;1;2;6
0;110;2;4.2;1;1;2;4;15
0;110;3;9.9;1;3;6;12;33
0;110;4;23.4;2;9;18;33;58
0;111;1;2.8;1;1;2;3;7
0;111;2;5.5;1;2;4;7;16
0;111;3;10;1;4;7;13;26
0;111;4;23.5;0;3;16;28;108
0;113;1;2.2;1;1;2;3;5
0;113;2;3.5;1;2;3;4;10
0;113;3;8.3;1;3;6;11;22
0;113;4;15.4;2;7;13;20;35
0;114;1;2.2;1;1;1;3;5
0;114;2;3.6;1;1;3;4;9
0;114;3;9.1;1;3;6;12;25
0;114;4;19.6;2;8;15;25;57
0;115;1;1.1;1;1;1;1;1
0;115;2;1.3;1;1;1;1;2
0;115;3;5.3;1;1;1;6;21
0;115;4;14.1;1;3;9;19;47
0;120;1;6.3;2;4;6;8;14
0;120;2;8.8;2;5;7;11;20
0;120;3;15.5;4;8;12;18;39
0;120;4;31.8;7;16;24;39;81
0;121;1;4.5;1;2;4;6;11
0;121;2;7.9;1;4;6;9;20
0;121;3;15.6;3;8;12;19;39
0;121;4;34.2;7;17;25;42;91
0;130;1;18;5;9;20;27;28
0;130;2;16.1;5;9;14;19;35
0;130;3;19.2;6;10;15;23;49
0;130;4;25.9;6;13;19;31;63
0;131;1;5.9;1;2;4;8;14
0;131;2;8.1;1;3;7;13;15
0;131;3;9.6;1;4;10;14;17
0;131;4;13.6;2;7;13;17;35
0;132;1;1;1;1;1;1;1
0;132;2;5.2;1;1;2;5;30
0;132;3;5.9;1;3;5;9;14
0;132;4;11.8;1;2;8;17;42
0;133;1;3.2;1;1;1;4;11
0;133;2;5;1;1;3;6;16
0;133;3;10.5;1;4;8;14;29
0;133;4;17.9;1;5.5;12.5;23;53
0;134;1;3.9;1;2;3;5;9
0;134;2;6.6;1;3;5;8;17
0;134;3;10.5;2;5;8;13;25
0;134;4;16.9;1;8;14;21;44
0;135;1;6.1;1;2;4;8;19
0;135;2;6.3;1;3;5;8;17
0;135;3;14;3;6;11;18;33
0;135;4;25.4;3;11;19;38;61
0;136;1;3;1;1;1;2;10
0;136;2;5.2;1;1;3;6;18
0;136;3;11.4;1;4;9;14;30
0;136;4;21.6;2;10;17;27;54
0;137;1;8;1;3;5;9;23
0;137;2;9.6;2;5;8;12;21
0;137;3;13.3;3;7;11;17;30
0;137;4;20.5;2;10;16;26;52
0;138;1;2.9;1;2;3;4;6
0;138;2;3.9;1;2;3;5;8
0;138;3;5.4;2;3;5;6;11
0;138;4;15.1;2;5;10;16;44.5
0;139;1;4;1;2;3;5;9
0;139;2;7.4;2;3;6;9;18
0;139;3;11.3;2;6;9;14;27
0;139;4;17.3;2;8;14;22;43
0;140;1;4.7;1;2;4;6;11
0;140;2;6.9;1;3;6;9;16
0;140;3;10.2;2;5;8;12;25
0;140;4;17.5;3;8;13;21;45
0;141;1;2.8;1;1;2;3;7
0;141;2;5;1;2;4;6;12
0;141;3;6.4;1;3;5;7;17
0;141;4;17.1;3;7;12;19;57
0;142;1;3;1;1;2;4;8
0;142;2;4.9;1;1;3;7;15
0;142;3;9.8;1;4;7;12;26
0;142;4;20.1;5;10;16.5;26;49
0;143;1;2.8;1;1;2;4;7
0;143;2;4.3;1;1;3;6;14
0;143;3;8.1;1;3;6;11;22
0;143;4;15.6;1;5;12;21;45
0;144;1;1.9;1;1;1;2;5
0;144;2;5.2;1;2;3;7;15
0;144;3;9.4;1;4;7;12;24
0;144;4;17.1;3;8;13;21.5;46
0;160;1;2;1;1;2;2;6
0;160;2;11.9;2;5;8;21;36
0;160;3;14.2;5;8;11;15;27
0;160;4;25.5;9;12.5;21.5;31;46
0;161;1;2.8;1;1;2;3;10
0;161;2;9.8;1;3;8;12;26
0;161;3;28;6;15;22;35.5;65
0;161;4;36.3;1;15;29;50;125
0;162;1;11.6;6;8;9.5;11;43
0;162;2;11.9;6;8;10;15;28
0;162;3;19.9;6;10;15;25;47
0;162;4;34.9;7;17;29;46;83
0;163;1;8.3;5;7;8;9;12
0;163;2;10.1;5;7;9;11;18
0;163;3;14;6;9;12;15;28
0;163;4;29.7;7;14;21;37;83
0;165;1;10.2;7;7;8.5;14;16
0;165;2;12.3;6;8;11;14;23
0;165;3;16.5;7;10;14;19;32
0;165;4;29.1;4;15;24;35;78
0;166;1;8.5;5;7;8;9;13
0;166;2;9.5;5;7;9;10;16
0;166;3;12;6;8;10;14;23
0;166;4;27.1;7;12;19;35;71
0;167;1;2.4;1;1;2;2;8
0;167;2;5.1;1;1;3;7;13
0;167;3;10.6;1;5;8;12;25
0;167;4;28.6;4;11;19;34;81
0;169;1;5.6;1;3;5;7;11
0;169;2;8.9;2;5;7;10;20
0;169;3;15;2;8;12;18;37
0;169;4;37.2;2;14;25;48;125
0;170;1;4.2;1;1;2;6;14
0;170;2;6.7;1;2;4;10;17
0;170;3;14.5;3;9;13;18;34
0;170;4;33;9;16;26;47;79
0;171;1;2.5;1;1;2;3;7
0;171;2;4.8;1;2;3;6;13
0;171;3;10;1;4;7;13;26
0;171;4;27.8;8;14;20;35;74
0;174;1;2.9;1;2;3;4;6
0;174;2;4.1;1;2;4;5;9
0;174;3;7.9;1;4;6;10;19
0;174;4;16;1;5;11;19;46
0;175;1;1.4;1;1;1;2;2
0;175;2;2;1;1;1;2;5
0;175;3;6.3;1;1;4;7;20
0;175;4;14.3;2;5;9;17;43
0;176;1;1.5;1;1;1;2;3
0;176;2;2;1;1;1;2;5
0;176;3;4.3;1;1;2;4;18
0;176;4;32.7;2;12;18;41;139
0;177;1;2.4;1;1;2;3;6
0;177;2;4.7;1;2;3;6;15
0;177;3;8.2;1;2;5;10;32
0;177;4;31.2;3;12;21;45;94
0;180;1;1.7;1;1;1;1;4
0;180;2;9.1;1;2;5;11;37
0;180;3;14.9;1;5;11;18;40
0;180;4;35.8;3;16;27;46;95
0;181;1;2.4;1;1;1;3;7
0;181;2;5.4;1;1;2;6;19
0;181;3;16.7;1;3;9;20;58
0;181;4;44.2;4;15;32;57;127
0;182;1;2.4;1;1;2;3;6
0;182;2;3.5;1;1;2;4;11
0;182;3;7.7;1;2;4;10;25
0;182;4;25.2;1;8;17.5;31;83
0;190;1;2.8;1;1;2;3;7
0;190;2;4.6;1;2;3;6;12
0;190;3;9.4;1;3;7;12;24
0;190;4;16.1;1;3;11;22;48
0;191;1;1.4;1;1;1;1;3
0;191;2;1.9;1;1;1;2;5
0;191;3;4.6;1;1;2;6;17
0;191;4;12.6;1;4;8;18;30
0;192;1;1.8;1;1;1;2;5
0;192;2;3.6;1;1;2;5;11
0;192;3;8.5;1;3;7;11;21
0;192;4;17.8;2;9;14;22;45
0;193;1;10.2;1;2;3;14;49
0;193;2;17.1;2;5;13;19;50
0;193;3;21.9;4;10;17.5;30;49
0;193;4;28.4;4;13;24;42.5;65
0;194;1;5.8;1;3;5;7;14
0;194;2;8.5;1;4;7;11;20
0;194;3;13.3;2;7;11;17;31
0;194;4;19.9;2;10;16;27;48
0;196;1;1.3;1;1;1;1;2
0;196;2;2.6;1;1;1;2;8
0;196;3;4.5;1;1;1;4;15
0;196;4;8.7;1;1;4;9;43
0;197;1;3.2;1;1;2;3;12
0;197;2;6;1;1;3;7;20
0;197;3;9.8;1;3;6;12;29
0;197;4;16.3;1;5;12;25;46
0;198;1;1.9;1;1;1;2;5
0;198;2;3.6;1;1;2;4;12
0;198;3;7.5;1;2;5;10;21
0;198;4;20.8;1;8;17;27;53
0;199;1;2.7;1;1;2;3;8
0;199;2;5.4;1;2;4;7;14
0;199;3;10.3;1;4;8;13;25
0;199;4;18.6;3;9;14;22;50
0;200;1;3.6;1;1;1;3;14
0;200;2;5.3;1;1;3;7;18
0;200;3;9.6;1;3;8;14;26
0;200;4;19.3;2;6;15.5;25;58
0;201;1;2;1;1;1;2;5
0;201;2;3.9;1;1;2;5;12
0;201;3;8.6;1;3;6;11;23
0;201;4;18.4;1;8;15;25;46
0;203;1;1.6;1;1;1;2;4
0;203;2;3;1;1;2;3;10
0;203;3;6.5;1;2;4;8;18
0;203;4;10;3;6;11;14;15
0;204;1;2.5;1;1;1;3;8
0;204;2;5.6;1;1;3;7;17
0;204;3;11.3;1;4;8;14;31
0;204;4;24.4;4;11;22;31;55
0;205;1;3.5;1;1;2;5;11
0;205;2;4.7;1;2;4;6;13
0;205;3;10.1;1;5;8;14;26.5
0;205;4;19.5;5;12;17;27;39
0;206;1;2.2;1;1;1;3;5
0;206;2;4.8;1;1;2;5;21
0;206;3;9;1;2;5;10;37
0;206;4;19.7;2;7;14;26;53
0;207;1;3.4;1;1;2;4;11
0;207;2;5.1;1;1;3;6;16
0;207;3;9.5;1;4;7;12;26
0;207;4;18.5;1;8;14;24;45
0;220;1;3.3;1;2;2;4;9
0;220;2;6.6;1;2;5;9;17
0;220;3;15.3;3;9;12;18;35
0;220;4;37.8;6;17;27;45;120
0;221;1;5.4;1;3;5;7;11
0;221;2;8.6;3;5;7;10;19
0;221;3;17.8;5;10;14;21;41
0;221;4;35.6;3;17;28;44;91
0;222;1;2.8;1;1;2;3;7
0;222;2;4.5;1;2;3;5;13
0;222;3;12.9;1;5;9;16;35
0;222;4;33.6;3;15;25.5;42.5;90
0;223;1;4.1;1;2;3;5;9
0;223;2;6.6;1;3;5;8;16
0;223;3;13.2;2;6;10;16;31
0;223;4;31.9;6;13;27;43;81
0;224;1;3.8;1;1;2;5;11
0;224;2;6.6;1;3;6;9;16
0;224;3;14;4;7;11;18;29
0;224;4;27;2;13;21;33;74
0;225;1;1.8;1;1;2;2;4
0;225;2;3.4;1;1;2;4;9
0;225;3;8.5;1;5;8;11;19
0;225;4;25.9;7;11;17;26.5;118
0;226;1;1.6;1;1;1;2;4
0;226;2;3.4;1;1;2;4;11
0;226;3;10.5;1;3;7;13;33
0;226;4;26.6;4;6;18;31;92
0;227;1;2.3;1;1;2;3;6
0;227;2;3.8;1;1;3;5;9
0;227;3;9.3;1;4;7;12;22
0;227;4;29;6;13;22;41;65
0;228;1;1.3;1;1;1;1;3
0;228;2;2;1;1;1;2;6
0;228;3;7.6;1;2;4;9;24
0;228;4;29.1;8;14;22;36;70
0;229;1;2.9;1;1;2;3;9
0;229;2;5.3;1;2;3;7;17
0;229;3;12.1;1;5;9;15;34
0;229;4;23.6;1;8;19;31;69
0;240;1;2.7;1;1;2;3;8
0;240;2;5.4;1;1;3;6;19
0;240;3;10.9;1;4;8;14;30
0;240;4;20.4;2;11;17;26;49
0;241;1;2.5;1;1;2;3;6
0;241;2;4.7;1;2;3;6;13
0;241;3;9.2;1;4;7;12;22
0;241;4;20.4;2;10;17;27;48
0;242;1;1.9;1;1;1;2;4
0;242;2;4.9;1;2;3;5;14
0;242;3;8.5;1;3;6;10;24
0;242;4;18.1;1;5;17;24;37
0;243;1;1.8;1;1;1;2;4
0;243;2;3.9;1;1;2;5;12
0;243;3;9;1;4;7;12;25
0;243;4;19.7;3;9;15.5;25.5;49
0;244;1;3.5;1;2;3;4;8
0;244;2;5.1;1;2;4;6;12
0;244;3;10.4;2;5;8;13;26
0;244;4;21.4;3;11;17;29.5;48.5
0;245;1;3.3;1;1;2;4;8
0;245;2;5.3;1;2;4;7;13
0;245;3;10.2;2;5;8;13;24
0;245;4;20.2;5;12;17;24;42
0;246;1;3.6;1;2;3;4;8
0;246;2;5.8;1;3;5;7;14
0;246;3;9.9;1;3;8;13;27
0;246;4;15.8;1;2;10.5;21;58
0;247;1;3.3;1;2;3;4;8
0;247;2;5.7;1;2;4;7;15
0;247;3;10.5;2;5;8;13;27
0;247;4;19.4;1;8;15;26;52
0;248;1;3.1;1;2;3;4;7
0;248;2;5.9;1;3;4;7;15
0;248;3;11.6;2;5;9;14;30
0;248;4;23.1;2;9;17;31;61
0;249;1;2.3;1;1;2;3;5
0;249;2;3.7;1;2;3;4;11
0;249;3;8.6;1;3;6;11;23
0;249;4;16.5;2;7;13;23;45
0;251;1;1.8;1;1;1;2;4
0;251;2;3.2;1;1;2;4;10
0;251;3;6.7;1;2;4;8;22
0;251;4;21.6;0;4.5;11;24;69
0;252;1;3;1;1;2;4;7
0;252;2;4.3;1;2;3;5;12
0;252;3;6.7;1;2;5;8;17
0;252;4;16.6;2;9;14.5;22;40
0;253;1;2.3;1;1;1.5;3;6
0;253;2;4.8;1;2;4;6;13
0;253;3;9;1;4;7;11;23
0;253;4;16.2;1;6;13;23;41
0;254;1;2.4;1;1;1;2;7
0;254;2;3.9;1;1;2;4;14
0;254;3;8.5;1;3;6;11;23
0;254;4;19.2;1;7;15;27;50
0;260;1;4;1;2;3;5;10
0;260;2;6.9;1;3;6;9;17
0;260;3;15.1;2;8;13;19;34
0;260;4;39.8;8;19;32;48;107
0;261;1;3.3;1;1;2;4;9
0;261;2;6.1;1;2;4;8;16
0;261;3;13.2;2;6;11;18;30
0;261;4;30.5;6;15;25;40;71
0;262;1;3.5;1;1;3;5;8
0;262;2;7;1;4;6;8;17
0;262;3;13.2;4;6;8;14;38
0;262;4;29.4;5;17;23;37;60
0;263;1;1.6;1;1;1;2;4
0;263;2;2.6;1;1;2;3;7
0;263;3;8.2;1;3;6;10;23
0;263;4;24.4;5;12;20;32;60
0;264;1;3.9;1;1;2;5;11
0;264;2;6;1;2;4;8;17
0;264;3;12;2;6;9;15;32
0;264;4;28.9;3;13;23;37.5;83
0;279;1;2.9;1;1;2;4;7
0;279;2;5.4;1;2;4;7;14.5
0;279;3;10.1;1;4;8;13;25
0;279;4;17.6;2;6;13;23;51
0;280;1;6.2;1;1;3;6;24
0;280;2;7.1;1;2;5;8;20
0;280;3;11.8;2;5;9;15;31
0;280;4;22.5;2;11;18;29;59
0;281;1;3;1;1;1;3;13
0;281;2;5.3;1;1;3;6;16
0;281;3;9.5;1;3;7;12;27
0;281;4;17.8;3;8;14;23;46
0;282;1;4.1;1;2;3;5;9
0;282;2;5.8;1;3;5;7;13
0;282;3;10.2;2;5;8;13;23
0;282;4;20.2;2;8;16;27;55
0;283;1;2.7;1;1;2;3;8
0;283;2;4.9;1;1;3;6;14
0;283;3;8.8;1;3;6;11;25
0;283;4;15.2;1;6;13;20;38
0;284;1;3.1;1;1;2;4;8
0;284;2;5.5;1;2;4;7;14
0;284;3;10.2;2;5;8;13;24
0;284;4;18.3;3;9;15;24;44
0;301;1;7;2;3;4;6;24
0;301;2;12;2;4;6;15;39
0;301;3;25.2;4;9;18;32;71
0;301;4;36.6;5;18;29;46;95
0;302;1;6.2;2;3;4;6;22
0;302;2;10.4;3;4;5;11;34
0;302;3;24.5;4;8;16;33;69
0;302;4;48;8;21;36.5;58;147
0;303;1;7.9;4;6;7;8;14
0;303;2;11.7;5;7;8;11;31
0;303;3;17.3;5;8;12;21;63
0;303;4;15.6;8;9.5;14.5;21;28
0;304;1;5.3;2;3;4;6;10
0;304;2;8.7;3;4;6;8;29
0;304;3;18.8;3;6;9;18;69
0;304;4;52.1;11;22;37;69;138
0;305;1;14.4;1;3;6;12;67
0;305;2;23.8;2;7;14;24;98.5
0;305;3;38.2;4;14;24;46;133
0;305;4;63.1;7;28;49.5;84.5;164
0;308;1;12.5;2;4;7;12;48
0;308;2;19.2;4;7;11;24;61
0;308;3;26.5;5;11;19;35;73
0;308;4;40.7;4;18;33;54;103
0;309;1;3.4;1;1;1;2;13
0;309;2;11.3;1;2;5;12;48
0;309;3;24.9;2;9;18;32;67
0;309;4;55.1;10;24;40;73;139
0;310;1;3.3;1;2;3;4;7
0;310;2;6.1;1;3;4;6;19
0;310;3;19.5;1;4;8;22;70
0;310;4;47.5;8.5;18.5;39.5;65;138.5
0;312;1;3.9;1;1;1;3;13
0;312;2;12.3;1;2;7;17;39
0;312;3;31;6;15;26;41;75
0;312;4;66.4;8;33;57.5;88;168
0;313;1;2.7;1;1;1;2;7
0;313;2;8.5;1;1;3;8;33
0;313;3;25;2;9;16;32;77.5
0;313;4;47.3;6;19;39;63;141
0;314;1;1.6;1;1;1;2;3
0;314;2;2.5;1;1;1;2;8
0;314;3;9.2;1;1;3;11;37
0;314;4;32.9;7;16;26;41;79
0;315;1;1.4;1;1;1;1;3
0;315;2;5.9;1;1;3;5;24
0;315;3;20.2;1;6;13;26;65
0;315;4;40.9;7;16;31.5;54;109
0;316;1;1.4;1;1;1;1;3
0;316;2;3.3;1;1;1;2.5;12
0;316;3;13.9;1;3;8;14;70
0;316;4;24.9;1;13.5;24;38;52
0;317;1;1.8;1;1;1;1;4
0;317;2;6.1;1;1;2;6;26
0;317;3;19.4;1;8;15;24;53
0;317;4;42.4;9;22;35;54;94
0;320;1;2.5;1;1;1;3;6
0;320;2;6.9;1;2;4;7;26
0;320;3;21.9;2;8;14;24;70
0;320;4;38.9;7;19;33.5;53;104
0;321;1;2.9;1;1;2;3;7
0;321;2;6.1;1;2;3;5;21
0;321;3;23;2;5;11;28;78
0;321;4;47;5;16;39.5;66;121
0;322;1;4;1;2;3;4;10
0;322;2;8.8;1;3;4;7;32
0;322;3;26.8;4;8;15;29;90
0;322;4;45.3;15;34;49;60;67
0;340;1;8.5;1;1;3;9;39
0;340;2;13;1;3;9;17;44
0;340;3;18.5;1;7;15;24;50
0;340;4;21.9;1;6;15.5;31.5;59
0;341;1;9.6;1;2;6;12;31
0;341;2;14.9;1;5;11;20;43
0;341;3;22.2;3;10;18;28;55
0;341;4;31.5;4;17;28;39.5;73
0;342;1;2.8;1;1;1;2;11
0;342;2;10.9;1;2;6;14;39
0;342;3;18.5;2;8;14;23;53
0;342;4;32.5;3;16;27;42;90
0;343;1;3.4;1;1;2;4;9
0;343;2;7.9;1;2;5;9;25
0;343;3;13.6;2;6;11;18;34
0;343;4;26;5;13;21;31;69
0;344;1;6.6;1;3;5;8;16
0;344;2;10.1;1;4;8;13;25
0;344;3;20.1;3;11;16;23;47
0;344;4;34.6;4;18;28.5;45;78
0;346;1;4.5;1;2;3;5;14
0;346;2;6.7;1;2;5;9;18
0;346;3;13.3;1;6;10;17.5;32
0;346;4;25.5;4;11;21;34;65
0;347;1;4.8;1;1;3;6;15
0;347;2;11.2;1;4;8;15;30
0;347;3;17.5;2;8;14;22;44
0;347;4;31.5;5;15;26;42;81
0;349;1;3.4;1;1;2;3;10
0;349;2;8.6;1;2;4;10;32
0;349;3;16.3;1;7;13;22;42
0;349;4;30.5;4;14;29;45;67
0;351;1;3.8;1;1;2;4;13
0;351;2;8.7;1;3;6;11;24
